application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
566412,2014-08-29 09:33:05,Hired,Female,Service Department,c9,10941.0
920907,2014-08-30 10:25:04,Hired,Female,Service Department,c9,19177.0
320349,2014-07-21 09:32:56,Rejected,Female,Operations Department,c9,60167.0
544038,2014-05-13 11:17:33,Hired,Female,Operations Department,i6,76319.0
310590,2014-05-13 11:15:21,Rejected,Don’t want to say,Operations Department,i6,50296.0
45501,2014-05-13 17:09:27,Hired,Female,Operations Department,i6,35261.0
218064,2014-05-05 14:01:57,Hired,Female,General Management,c9,94930.0
797924,2014-06-05 09:32:16,Hired,Male,Operations Department,i5,50347.0
440521,2014-06-05 09:32:52,Rejected,Female,Operations Department,i5,35008.0
840839,2014-08-13 07:44:36,Hired,Male,Operations Department,i5,60136.0
390984,2014-06-05 11:11:17,Hired,Male,Marketing Department,c8,36542.0
463792,2014-06-05 11:14:24,Rejected,Male,Marketing Department,c8,13319.0
27767,2014-06-09 13:30:02,Hired,Female,Marketing Department,c8,87716.0
270674,2014-06-09 13:32:27,Hired,Female,Marketing Department,c8,29782.0
938391,2014-06-15 08:31:05,Hired,Male,Marketing Department,c8,73109.0
425716,2014-06-15 08:32:19,Rejected,Male,Marketing Department,c8,93669.0
973826,2014-06-13 14:57:23,Rejected,Female,Marketing Department,c8,3905.0
680293,2014-06-13 14:58:24,Hired,Female,Marketing Department,c8,81750.0
925197,2014-06-24 15:50:46,Hired,Female,Marketing Department,c8,24987.0
46345,2014-05-15 11:55:10,Rejected,Female,Operations Department,b9,86279.0
555761,2014-06-27 17:55:57,Rejected,Male,Operations Department,c5,30254.0
617724,2014-07-16 19:57:47,Rejected,Male,Service Department,c-10,47856.0
85704,2014-07-17 12:28:40,Rejected,Male,Service Department,c-10,78143.0
565144,2014-06-04 09:33:56,Rejected,Male,Service Department,c9,60327.0
729147,2014-06-04 09:35:53,Rejected,Female,Service Department,c9,23025.0
370861,2014-06-04 09:36:23,Rejected,Male,Service Department,c9,85066.0
357320,2014-06-04 09:33:17,Hired,Don’t want to say,Service Department,c9,15621.0
770441,2014-06-18 09:32:33,Rejected,Female,Service Department,c9,18283.0
740719,2014-06-18 16:22:20,Rejected,Male,Service Department,i1,31891.0
598888,2014-06-18 16:22:54,Hired,Male,Service Department,i1,69583.0
490699,2014-07-21 08:37:14,Hired,Female,Service Department,i1,42100.0
259037,2014-07-21 08:37:46,Hired,Male,Service Department,i1,4781.0
947234,2014-07-24 16:18:45,Hired,Female,Service Department,i1,90471.0
664174,2014-08-15 20:10:39,Hired,Male,Service Department,i1,17952.0
859776,2014-07-02 09:36:36,Hired,Female,Operations Department,c-10,17835.0
213055,2014-07-23 09:31:22,Hired,Male,Operations Department,c-10,25771.0
626477,2014-07-23 09:35:11,Rejected,Female,Operations Department,c-10,41470.0
658734,2014-07-23 09:35:41,Hired,Male,Operations Department,c-10,43960.0
635120,2014-08-08 13:02:58,Rejected,Male,Operations Department,c-10,89851.0
635615,2014-08-08 13:06:51,Rejected,Female,Operations Department,c-10,97293.0
933638,2014-08-29 13:02:55,Rejected,Male,Operations Department,c-10,52117.0
548999,2014-08-29 13:03:57,Rejected,Male,Operations Department,c-10,78249.0
293281,2014-08-29 13:04:41,Hired,Male,Operations Department,c-10,98419.0
597601,2014-06-12 09:31:54,Hired,Male,Operations Department,b9,8371.0
31422,2014-06-12 09:34:24,Hired,Female,Operations Department,b9,94522.0
424720,2014-06-12 10:45:17,Rejected,Female,Operations Department,b9,95326.0
521257,2014-06-12 10:45:50,Rejected,Male,Operations Department,b9,28187.0
925140,2014-06-12 10:46:16,Rejected,Male,Operations Department,b9,95053.0
412196,2014-06-12 10:48:19,Hired,Female,Operations Department,b9,68430.0
343398,2014-06-17 10:54:06,Rejected,Female,Operations Department,b9,36110.0
90710,2014-06-17 10:54:29,Hired,Male,Operations Department,b9,97062.0
72748,2014-06-17 10:58:14,Hired,Male,Operations Department,b9,60035.0
739532,2014-07-01 10:40:00,Hired,Male,Operations Department,b9,49458.0
870959,2014-07-31 09:35:41,Rejected,Female,Operations Department,b9,89800.0
740238,2014-08-06 21:29:57,Hired,Male,Operations Department,b9,59295.0
14362,2014-08-06 21:30:37,Rejected,Male,Operations Department,b9,49659.0
472685,2014-08-06 21:33:38,Hired,Female,Operations Department,b9,38479.0
87713,2014-07-09 15:02:37,Hired,Male,Service Department,c9,74456.0
148880,2014-07-08 14:05:09,Hired,Male,Service Department,c-10,72334.0
242795,2014-05-08 09:32:06,Rejected,Female,Service Department,c8,78027.0
340577,2014-05-26 08:38:01,Hired,Male,Service Department,c8,73762.0
946566,2014-06-12 16:36:33,Rejected,Male,Service Department,c8,63544.0
966312,2014-06-12 16:37:49,Hired,Female,Service Department,c8,4129.0
727363,2014-07-17 09:33:09,Rejected,Male,Service Department,c8,21586.0
607598,2014-07-29 10:31:49,Hired,Female,Service Department,c8,38500.0
532440,2014-07-31 13:16:31,Rejected,Female,Service Department,c8,67779.0
627866,2014-05-12 09:31:23,Rejected,Male,Operations Department,c9,53256.0
890953,2014-05-12 09:31:46,Rejected,Male,Operations Department,c9,2128.0
310613,2014-07-28 15:35:58,Hired,Male,Operations Department,c-10,11134.0
458984,2014-07-28 09:33:35,Hired,Male,Operations Department,c9,98965.0
684773,2014-05-27 19:16:15,Rejected,Male,Sales Department,c5,16546.0
224851,2014-05-27 19:17:04,Hired,Female,Sales Department,c5,26053.0
203784,2014-05-20 09:32:14,Hired,Female,General Management,c-10,83818.0
533780,2014-05-20 09:33:02,Hired,Female,General Management,c-10,20666.0
703211,2014-06-10 09:31:40,Hired,Male,Purchase Department,i5,43505.0
484818,2014-05-07 09:31:45,Hired,Male,Operations Department,i5,11394.0
227028,2014-07-17 11:32:40,Hired,Male,Service Department,c9,33648.0
315545,2014-07-28 09:59:02,Hired,Male,Service Department,c9,36859.0
615673,2014-07-28 09:59:34,Rejected,Female,Service Department,c9,28612.0
861007,2014-08-14 19:50:36,Hired,Male,Service Department,c9,32576.0
783140,2014-08-15 05:42:08,Rejected,Male,Service Department,c9,6473.0
900316,2014-08-15 05:43:56,Rejected,Female,Service Department,c9,41513.0
797953,2014-08-20 12:45:30,Rejected,Male,Service Department,c9,6720.0
802027,2014-08-31 16:34:11,Hired,Male,Service Department,c9,21413.0
305414,2014-05-01 09:31:31,Hired,Female,Finance Department,c5,27289.0
992696,2014-05-01 09:31:59,Rejected,Female,Finance Department,c5,43088.0
115756,2014-05-01 09:33:31,Rejected,Female,Finance Department,c5,17504.0
402021,2014-08-14 09:31:37,Rejected,Male,Operations Department,c9,8199.0
722120,2014-08-19 16:13:02,Hired,Don’t want to say,Operations Department,c9,25246.0
424101,2014-08-22 15:00:05,Hired,Male,Operations Department,c9,88721.0
224983,2014-08-22 15:01:33,Hired,Male,Operations Department,c9,72843.0
386421,2014-08-22 15:04:22,Hired,Male,Operations Department,c9,20087.0
997434,2014-08-22 15:05:53,Hired,Male,Operations Department,c9,99091.0
566587,2014-08-22 15:06:23,Hired,Male,Operations Department,c9,27670.0
573979,2014-08-22 15:07:16,Hired,Female,Operations Department,c9,19367.0
122565,2014-08-04 09:32:07,Hired,Male,Operations Department,i7,79920.0
661492,2014-08-12 08:25:31,Rejected,Male,Service Department,i7,30938.0
498458,2014-08-12 08:28:27,Hired,Male,Service Department,i7,99596.0
564946,2014-08-20 13:11:09,Rejected,Male,Service Department,i7,37443.0
941551,2014-08-19 02:37:21,Hired,Male,Service Department,i7,52037.0
71796,2014-08-19 02:40:57,Hired,Male,Service Department,i7,21371.0
222485,2014-08-19 07:41:40,Hired,Female,Service Department,i7,25586.0
658298,2014-07-01 09:31:26,Rejected,Male,Service Department,c5,19783.0
651038,2014-05-17 15:12:18,Rejected,Female,Operations Department,i7,24709.0
389951,2014-07-30 09:31:51,Rejected,Male,Operations Department,i7,99619.0
856295,2014-06-19 09:31:43,Rejected,Male,Operations Department,c9,44815.0
643434,2014-06-19 09:33:40,Rejected,Female,Operations Department,c9,43792.0
34179,2014-08-07 17:22:30,Hired,Female,Operations Department,c9,26150.0
910029,2014-08-07 17:22:56,Rejected,Male,Operations Department,c9,56250.0
760525,2014-08-07 17:24:27,Hired,Male,Operations Department,c9,95834.0
913328,2014-08-07 17:21:05,Hired,Female,Operations Department,c9,10982.0
906610,2014-07-10 09:31:55,Hired,Male,Operations Department,c9,27403.0
356309,2014-07-10 09:31:19,Hired,Male,Production Department,i5,84905.0
170369,2014-07-17 09:31:21,Hired,Male,Production Department,c-10,1817.0
315817,2014-07-22 18:34:33,Rejected,Male,Production Department,b9,14871.0
28531,2014-07-22 18:38:43,Rejected,Female,Production Department,b9,83828.0
955200,2014-08-02 01:24:57,Hired,Male,Production Department,c-10,95400.0
452559,2014-06-05 11:39:26,Hired,Don’t want to say,Operations Department,c8,98670.0
811260,2014-06-27 09:31:25,Hired,Male,Operations Department,c8,10730.0
194204,2014-06-27 09:38:09,Rejected,Female,Operations Department,c8,31185.0
750906,2014-07-08 14:45:59,Rejected,Female,Operations Department,c8,30750.0
486771,2014-07-08 14:50:04,Hired,Female,Operations Department,c8,57130.0
932139,2014-07-04 19:06:04,Hired,Female,Operations Department,c8,17249.0
606591,2014-07-04 19:06:31,Hired,Male,Operations Department,c8,80966.0
847230,2014-07-07 16:39:07,Rejected,Male,Operations Department,c8,8032.0
288114,2014-07-07 16:38:23,Rejected,Don’t want to say,Operations Department,c8,19751.0
337546,2014-07-28 08:33:32,Rejected,Female,Operations Department,c8,46403.0
377923,2014-07-28 08:35:48,Hired,Female,Operations Department,c8,30875.0
801545,2014-07-28 08:36:34,Hired,Male,Operations Department,c8,58330.0
173651,2014-07-28 08:37:56,Rejected,Female,Operations Department,c8,40124.0
290514,2014-08-08 09:35:49,Hired,Female,Operations Department,c8,89900.0
956314,2014-05-28 12:01:10,Hired,Female,Service Department,i6,92168.0
255595,2014-07-25 10:07:52,Rejected,Male,Service Department,i6,37952.0
545043,2014-07-25 10:08:13,Hired,Female,Service Department,i6,29874.0
303823,2014-07-18 18:53:15,Rejected,Male,Production Department,i5,16961.0
105298,2014-07-29 14:37:48,Hired,Male,Production Department,i5,28017.0
423082,2014-05-26 09:32:56,Rejected,Female,Service Department,i5,71419.0
376794,2014-07-03 19:28:43,Rejected,Male,Service Department,i5,78216.0
218659,2014-07-03 19:30:08,Rejected,Male,Service Department,i5,40743.0
680068,2014-07-21 09:34:40,Hired,Male,Operations Department,c9,87219.0
467827,2014-05-12 09:31:25,Hired,Male,Purchase Department,i5,76512.0
24128,2014-07-07 14:54:28,Hired,Female,Purchase Department,i5,47611.0
538085,2014-07-07 14:55:04,Hired,Male,Purchase Department,i5,78543.0
164872,2014-07-14 09:32:02,Hired,Male,Purchase Department,i5,62045.0
684456,2014-07-14 09:32:23,Rejected,Female,Purchase Department,i5,83303.0
854644,2014-05-10 17:10:04,Rejected,Female,Service Department,i5,74733.0
657388,2014-05-10 17:09:37,Hired,Don’t want to say,Service Department,i5,9994.0
227598,2014-05-16 07:24:04,Hired,Male,Service Department,i5,55322.0
58523,2014-05-16 07:25:34,Rejected,Female,Service Department,i5,34988.0
726965,2014-05-16 07:29:35,Hired,Male,Service Department,i5,22567.0
597119,2014-07-09 10:10:11,Hired,Female,Service Department,i5,85877.0
612288,2014-07-16 09:09:30,Hired,Female,Service Department,i5,16544.0
34542,2014-07-16 17:59:31,Rejected,Female,Service Department,i5,73966.0
693241,2014-07-22 09:33:00,Hired,Female,Purchase Department,i6,31755.0
117110,2014-07-22 09:33:26,Hired,Male,Purchase Department,i6,7947.0
704096,2014-07-22 09:34:25,Hired,Male,Purchase Department,i6,51383.0
867293,2014-05-01 19:52:45,Hired,Male,Operations Department,c-10,19871.0
214693,2014-05-06 12:26:08,Rejected,Male,Operations Department,c-10,74099.0
722156,2014-05-22 14:40:36,Hired,Male,Operations Department,c-10,70411.0
964928,2014-05-22 14:39:39,Hired,Don’t want to say,Operations Department,c-10,67453.0
943418,2014-05-27 13:27:22,Rejected,Male,Operations Department,i7,59234.0
661256,2014-05-30 19:54:44,Hired,Male,Operations Department,i7,42499.0
317422,2014-05-21 09:31:54,Hired,Female,Operations Department,i7,53128.0
823654,2014-06-05 19:05:18,Rejected,Male,Service Department,i5,70676.0
560180,2014-06-11 09:09:54,Rejected,Female,Service Department,i5,86828.0
954148,2014-06-27 14:13:53,Rejected,Male,Service Department,i5,58548.0
641583,2014-06-27 14:14:20,Hired,Female,Service Department,i5,53155.0
684242,2014-06-27 14:16:11,Hired,Male,Service Department,i5,80876.0
222272,2014-07-04 18:57:34,Hired,Don’t want to say,Service Department,c9,13056.0
880787,2014-08-14 09:34:39,Hired,Male,Service Department,c9,47704.0
256813,2014-08-14 09:36:18,Hired,Male,Service Department,c9,78611.0
749392,2014-08-14 09:39:42,Rejected,Female,Service Department,c9,22117.0
392048,2014-08-22 15:46:04,Hired,Female,Service Department,c9,43988.0
778041,2014-08-22 15:47:00,Hired,Female,Service Department,c9,51085.0
162279,2014-08-07 09:34:43,Hired,Male,Service Department,c9,59437.0
839305,2014-08-07 09:35:39,Hired,Male,Service Department,c9,10015.0
466313,2014-08-07 09:33:40,Hired,Female,Service Department,c9,25401.0
675897,2014-08-08 11:58:46,Rejected,Male,Service Department,c9,82935.0
929198,2014-08-08 12:05:49,Rejected,Female,Service Department,c9,48153.0
520656,2014-05-09 16:34:15,Rejected,Female,Operations Department,c9,35401.0
875997,2014-05-28 10:43:33,Rejected,Female,Operations Department,c-10,36047.0
694518,2014-05-29 12:54:22,Hired,Male,Operations Department,c9,95548.0
710064,2014-05-29 12:57:33,Hired,Female,Operations Department,c9,69460.0
919803,2014-05-30 09:40:26,Hired,Female,Operations Department,c9,29286.0
250044,2014-05-30 09:31:37,Rejected,Male,Operations Department,c-10,47810.0
191373,2014-06-03 10:49:47,Rejected,Male,Operations Department,c9,83090.0
615424,2014-06-03 10:51:54,Hired,Male,Operations Department,c9,24597.0
235539,2014-06-27 09:32:04,Hired,Male,Operations Department,c-10,35611.0
906051,2014-06-27 09:32:41,Hired,Female,Operations Department,c-10,71844.0
705197,2014-06-27 09:35:11,Hired,Female,Operations Department,c-10,70644.0
724798,2014-06-27 09:37:17,Rejected,Female,Operations Department,c-10,65820.0
862375,2014-06-27 09:33:13,Hired,Female,Operations Department,c-10,14390.0
785487,2014-07-01 18:52:55,Hired,Female,Operations Department,c-10,19332.0
946312,2014-07-04 18:07:41,Hired,Male,Operations Department,c-10,14144.0
736470,2014-07-04 18:08:14,Hired,Don’t want to say,Operations Department,c-10,60928.0
427814,2014-07-11 17:13:57,Rejected,Male,Operations Department,c9,43484.0
363285,2014-07-11 17:15:48,Rejected,Female,Operations Department,c9,71650.0
138676,2014-07-11 17:15:10,Hired,Female,Operations Department,c9,83336.0
38906,2014-07-11 17:16:59,Hired,Female,Operations Department,c9,38196.0
315400,2014-07-11 17:19:22,Rejected,Female,Operations Department,c9,26586.0
133517,2014-07-11 17:21:37,Hired,Female,Operations Department,c9,45315.0
933908,2014-07-16 18:24:28,Hired,Female,Operations Department,c9,57346.0
961974,2014-07-17 21:06:19,Hired,Male,Operations Department,c9,40149.0
646412,2014-07-17 21:07:31,Rejected,Male,Operations Department,c9,28310.0
682466,2014-08-01 09:36:29,Rejected,Male,Operations Department,c-10,47411.0
210703,2014-08-01 09:32:10,Rejected,Don’t want to say,Operations Department,c-10,14890.0
370831,2014-08-03 13:33:44,Hired,Male,Operations Department,c-10,55248.0
148345,2014-08-04 13:24:01,Hired,Male,Operations Department,c9,10055.0
472307,2014-08-04 13:24:57,Rejected,Male,Operations Department,c9,85191.0
367647,2014-08-05 10:14:03,Rejected,Male,Operations Department,c-10,76634.0
928886,2014-08-07 16:19:47,Rejected,Male,Operations Department,c-10,30504.0
366620,2014-08-11 17:03:45,Hired,Male,Operations Department,c9,21368.0
262826,2014-08-11 17:04:12,Rejected,Male,Operations Department,c9,97131.0
852087,2014-08-11 17:04:59,Hired,Male,Operations Department,c9,4717.0
234192,2014-08-21 08:36:12,Rejected,Male,Operations Department,c9,70071.0
578818,2014-05-06 09:58:59,Hired,Male,Operations Department,i6,74310.0
813334,2014-05-06 10:01:31,Hired,Male,Operations Department,i6,94627.0
938949,2014-05-10 19:01:19,Rejected,Male,Operations Department,c-10,75525.0
831516,2014-05-10 19:03:19,Hired,Female,Operations Department,c-10,44507.0
995799,2014-05-12 10:52:37,Hired,Female,Operations Department,i6,83962.0
350319,2014-05-12 10:53:31,Rejected,Male,Operations Department,i6,59448.0
422303,2014-05-16 06:57:47,Rejected,Male,Operations Department,i6,46044.0
454176,2014-05-17 16:39:55,Rejected,Female,Operations Department,i6,45064.0
396603,2014-07-16 12:18:24,Hired,Male,Operations Department,i6,3055.0
818355,2014-07-16 12:19:38,Hired,Male,Operations Department,i6,78340.0
845699,2014-07-26 15:46:33,Hired,Male,Operations Department,i6,26152.0
274119,2014-07-26 15:49:02,Rejected,Male,Operations Department,i6,69312.0
984018,2014-08-05 13:54:34,Hired,Male,Operations Department,c-10,41667.0
858091,2014-08-05 13:57:11,Rejected,Male,Operations Department,c-10,55059.0
620222,2014-08-29 09:31:31,Hired,Male,Operations Department,c-10,2786.0
230236,2014-08-29 09:32:07,Hired,Male,Operations Department,c-10,9611.0
78867,2014-08-29 09:33:06,Hired,Male,Operations Department,c-10,15947.0
465580,2014-08-29 09:33:37,Rejected,Male,Operations Department,c5,40213.0
64417,2014-05-07 12:18:59,Rejected,Female,Service Department,i7,28118.0
741838,2014-05-26 09:31:52,Hired,Female,Service Department,c5,11961.0
378990,2014-08-01 17:54:35,Hired,Male,Operations Department,c9,63315.0
926493,2014-08-01 17:55:06,Rejected,Female,Operations Department,c9,35917.0
574193,2014-05-06 09:33:10,Rejected,Female,Operations Department,c9,52260.0
220690,2014-05-06 09:35:44,Hired,Male,Operations Department,c9,37742.0
